id,predicted_price
1068000559,1187962.5
4113800500,518910.03
4077800507,558184.0
2725069150,547070.94
4008400035,939283.25
7016310270,517014.7
1432701230,243918.95
3278606050,445901.84
2473350710,302036.7
2185000685,260749.72
7792000025,759328.94
6868200029,561055.8
624069003,595911.8
7431500280,724988.0
3296000040,478722.94
1118001215,1016293.4
6453900040,609790.44
333100209,545833.75
34001765,479405.5
8946700100,277893.53
5561401210,710514.0
6671900095,438022.3
3275850020,608821.2
3876300600,415517.56
1450900020,238956.23
8562780280,354911.25
7663700973,441496.5
2126049032,432343.62
1823059159,233732.2
3438503426,237086.48
9297301495,538373.2
7140700850,314910.38
7942601805,623456.4
2555900030,536683.06
2887970040,320179.0
7419700010,623629.44
2239000011,428802.8
9283800050,347296.3
9407001340,227796.67
217500140,653871.7
7212660520,228810.19
3298201170,346389.97
3057000400,384264.1
6865200444,517858.0
6071600340,425612.75
6821600005,551072.0
1235100371,794849.1
7796450340,382332.22
3603000410,138076.75
9297300255,564703.94
9126100850,474728.0
2770601462,533535.4
2599001500,208203.08
1102000095,500975.9
1853080640,586793.94
9551201585,633692.5
3438500796,264490.47
7518504291,523079.66
9269200340,298064.97
715010130,1032316.4
1982201485,688936.2
9526500080,411004.56
9277200180,497558.66
6669150280,276234.2
8917100153,534795.2
3760500516,774372.56
2725069050,938534.7
3332000091,359187.0
8562770080,532388.75
8151601190,275883.78
8563040160,530933.06
240000269,691111.1
4307350200,360390.66
1311910300,227206.1
3574900030,510782.25
7853230570,422347.72
320069049,196958.42
9839301060,500664.97
7011201333,579002.56
2781320100,244254.86
3421069120,576056.5
7852030320,502092.72
5316101075,1103780.1
5309100750,498517.62
629000730,365247.56
511700170,275573.22
1562100030,374988.0
2489200230,371807.7
524069116,363242.88
5315100737,484282.84
1868900675,647112.94
1608000120,358310.78
705700240,285106.7
7575600610,240256.2
1778500015,498821.03
5423500240,160270.1
6713700025,534099.44
2734100734,416285.44
301402280,189390.98
2113700205,255874.67
4114601570,2311560.5
3332000615,339105.28
3630050180,317076.53
6852700520,467828.22
6870310010,682584.7
6163900981,487941.5
393000142,377624.62
1771100130,340644.6
1442860160,399663.3
9191200435,454802.3
6788200800,665680.44
1115300070,618396.4
3176600105,603943.4
2770604665,543700.56
5469500580,310644.03
5680000545,377846.53
3424089119,454008.4
1328300180,291777.66
1773100922,401926.5
4123830480,260947.25
9808610190,599334.3
4250200140,235171.47
4217402115,956637.75
3831250350,306744.25
2397101055,569017.4
6817850110,719613.7
7526800200,537759.44
7853370100,577391.94
2523089025,637064.56
9476200680,303226.34
5714200140,365732.06
3575304895,602860.94
263000018,455128.6
8080400177,417912.75
6450304130,364803.03
514500090,405391.12
9477000300,421873.5
853600310,1048955.1
1951600240,189979.81
1099900120,400031.7
5323100120,604467.1
1223089016,364773.44
522059172,233859.75
1930300190,577881.06
9542840410,263140.4
8665050530,360591.44
5592900205,330508.66
5450300010,360995.38
2459960030,267065.4
3331500455,418639.94
3432500705,430106.03
3702900165,281300.16
5249803550,467854.56
626049058,512259.38
1788900380,165002.42
8075400360,169363.78
9113200250,563335.0
2738640040,705677.56
7821200307,394328.1
3530440140,198170.28
3582700130,461886.44
9276200569,667798.44
7197800020,450331.38
686200490,403977.44
3501600100,398532.9
6383000690,548808.44
7604400150,290316.53
5249801411,640474.75
2607720420,369692.25
9561100010,487596.8
1796370590,277267.22
4077800593,487000.56
854000165,212514.94
5536100010,368717.28
4188000670,687747.4
31000165,784201.8
662350050,788768.1
4137000280,231808.47
6169901130,741816.2
1953400510,181065.7
7518506716,854362.94
1552520010,453530.22
7955080270,295493.1
9212900100,416050.5
3438500798,281407.75
7899800890,240002.02
4319200605,369241.56
1329300480,294474.16
8935100100,768119.94
5016001260,368895.25
4337600280,281926.47
1446401220,189493.97
7135521530,463050.8
6888900115,327398.2
2413301070,240002.02
345700040,228754.56
5566100145,320545.94
7634800070,313371.72
9346910500,462415.34
3529300060,314644.72
8128600060,1078507.2
8572900275,214419.4
4139420590,1308081.8
9274200322,489184.12
1472700200,451461.0
8820903380,538640.75
8563010130,772052.75
8965450110,685900.25
9274204230,488251.5
8165501700,385329.03
2193340260,491574.34
1860600290,497692.0
1222000055,221692.39
2492200280,421049.94
2488200455,417190.0
809001520,927596.9
1796361140,262036.28
6398000011,969154.75
6813600365,424149.97
7504100920,852310.5
8835770330,445457.25
524059322,411815.94
4307330280,377469.1
1245002952,500033.2
2021069059,231926.78
5700000595,449100.47
3629970930,612327.2
3336002215,314806.78
5100401060,541111.56
3278600750,378954.4
1126069045,932199.44
7568700175,431358.5
452001475,443534.84
9283800230,438422.7
1737300130,766722.06
6189600040,410369.28
3679400025,554580.6
1096100010,395744.25
9513900050,223371.7
5452800645,437022.16
273800100,224747.6
7228500037,380156.88
808300090,577524.06
2493200215,403363.78
5035300255,742674.8
3380900160,415339.7
3630000130,355021.28
7300400670,236664.27
6798100070,483407.97
8078400010,474299.0
5566100060,397602.06
2768200212,495946.53
4035900060,387287.53
9460000110,403337.25
7199320190,516508.06
2225039081,456363.8
9512200050,442089.75
2634500085,432708.28
3654800200,309662.9
2724079090,644368.2
2597520720,606021.56
3034200426,477891.38
984000130,291199.16
7852020670,377192.0
7923500060,576808.0
2310030510,241565.56
2205500540,355780.84
2493200015,298785.0
7853361420,550527.3
5652600605,456690.78
5285200020,376860.84
9406530150,294337.12
5706300020,380971.3
3278602490,363647.72
7197000100,612298.56
4447300008,603312.44
7899800045,194768.5
9250900095,471973.44
9268851740,410344.62
8682261440,413860.5
7284900385,695975.1
8079040300,367193.62
2225300585,422766.4
3223039013,462209.0
2013801350,189061.28
4055701110,599170.25
3578401770,303258.47
4046500720,611885.9
6145601745,367535.9
5207200195,613718.0
1972201856,485328.66
7212680080,243624.62
7277100510,637677.9
522079022,388995.44
5605000440,498987.1
6632300230,405189.34
8815400165,483952.25
6708200320,760307.2
2426059076,618626.44
3260200200,434869.8
2770601741,592794.3
4338800500,193725.38
9201000320,460824.75
7655900038,438658.56
3625059140,374057.56
4222310010,217650.48
2114700115,358059.03
3291800710,365209.25
9406590010,315336.53
3025059124,1109452.8
7972601250,421186.88
930000470,637595.2
6690500060,520994.16
16000015,190040.16
5693501102,601252.1
8079040490,433281.44
7225000155,367876.4
8819900170,651456.6
7972601270,293514.4
1224069074,610184.9
5126900321,338142.94
3438501860,264028.5
2822069080,305142.4
1656600310,415847.0
3856900507,951931.75
1626069139,509019.0
2524049257,1079623.9
3904960150,446808.12
7214820610,513790.28
7977201845,455963.6
2428100080,545146.0
2202500135,351555.72
1523550220,549947.44
2313900610,405104.72
4123840050,318072.94
2125059124,657685.4
1225039067,428043.66
6431500283,489367.5
2473380010,330216.28
5694501195,344665.25
2881700046,448308.84
6837820330,296853.94
2337300370,180389.89
3876540630,209898.08
626059317,429236.1
3374500520,1007457.9
7228501903,349587.2
4019300051,471056.56
4232902615,477094.0
3546000090,227678.52
8127700215,582913.0
3438501100,364704.94
1769600066,770018.1
8146100610,340733.94
3052700695,517965.2
7954310210,458281.1
3761700053,945993.1
1320069179,256361.22
1331900410,904129.8
7303100210,303250.38
2464400285,463773.8
6163901150,402052.25
8955800045,373091.0
2314300200,419377.6
9528104360,379540.34
4177100005,630968.56
8856960260,301422.34
1828001220,726665.2
3066400710,494263.22
624110610,893939.0
4040800260,342995.6
5019500215,390147.2
2481630180,686142.3
7203170190,593489.5
510001280,545407.06
9430110120,562486.8
1565950030,291468.38
9828202255,608015.25
3878900270,386149.03
8091600080,173988.22
1112000035,314388.88
2228900270,418116.06
6648701740,271362.7
1245003740,443460.0
2174503441,357264.97
7708250010,286738.38
6072300110,408332.62
2329800140,236391.33
1494300040,510750.1
3832050130,292747.3
7203100730,834223.06
7199330170,392702.72
7785000220,403992.84
1250201175,404876.84
4054500180,941616.06
7905200061,369977.56
3751604895,192084.38
5220300140,363224.2
3323059027,303048.84
8651611980,859932.94
8673400190,465254.3
1668500100,912207.8
1023059365,464570.2
3308030060,307191.84
4232400860,518290.8
2144800615,236124.55
1568100920,779643.4
9406510040,381217.0
2923049421,304069.03
1051000040,756127.0
2077700042,465363.03
9423800030,244488.83
9818700455,529741.94
7133300675,381254.44
4113800550,427469.7
5553300375,1061496.0
2025701530,276658.38
7942601155,374552.3
7524300020,192627.0
2520069100,207319.19
5412300410,248369.08
7504110760,658058.0
2594200350,282434.8
2722059013,250318.73
8078430480,423778.4
1423069162,393356.03
8856001090,170189.7
7000100631,475570.84
4222200280,215085.64
7971300050,513190.38
2009001600,219818.27
6619910140,528683.1
2877100985,495265.9
1196000007,311043.06
1330850130,562537.2
6664900410,254197.9
1231001110,326532.28
9235900030,364196.1
9407101840,231745.03
9523103001,416753.38
2149800278,152717.81
7234601198,512840.56
9476700035,398282.16
9297301065,525706.7
518500700,589688.6
7843500090,248282.16
6056110780,327518.44
2345700260,273920.94
3509600070,228862.36
1431700280,401911.16
1623049174,319493.62
3024089049,362399.3
7853340450,363329.16
7732410360,589493.5
1446800995,327521.88
2946000285,175082.3
425079100,506319.84
3876313040,514194.66
1762600260,869347.1
1925069121,455033.56
7443000480,668779.94
7820000015,381545.06
4027701253,514592.03
2826049165,393340.66
5426300060,541686.25
1278000210,156116.98
923000270,449800.0
7657600005,246841.52
3024079057,315316.7
3276180020,298219.38
7304300760,446732.7
3908100020,430676.16
8835400805,477872.22
4051150070,197826.62
3904930530,338347.44
6163900971,439463.34
7942600310,384620.84
4365700330,247816.38
423059207,251955.25
3992700265,452072.38
7177300090,430484.38
2540820010,611671.1
5700002510,480642.44
5201000030,559885.75
7631800015,2722998.2
2922702965,588812.56
1525059198,576722.2
1245003160,440174.72
3810000455,307869.62
7855600080,471764.62
5701500030,985772.4
7504020400,511471.5
1402600570,296035.5
7575610760,228107.98
8731990370,318719.4
5021900090,450158.34
290000075,342966.47
2841500010,466387.12
3955900830,697091.1
7852110140,426577.44
1311400350,230672.1
7773800015,400217.12
4123400320,400171.34
2725069157,767325.56
666000143,511612.0
5101408678,560850.94
6371000026,420092.12
2024059084,447463.94
7283900036,416256.88
8881900230,639554.3
3959400135,354333.97
7696610270,208314.3
1689400150,605361.9
5103900015,388745.5
1441000350,564557.44
5101408735,343507.88
3126059027,1299673.4
2320069014,410172.47
9541600015,398751.5
8682320420,534529.0
1562200090,470201.97
3395070980,528907.5
7349600230,240687.12
522049122,260869.36
869700060,293490.06
811000055,848892.1
1221059176,244051.58
1523059103,354150.84
2025760210,807898.44
9218400088,286673.84
8682292020,411111.6
2623089135,256640.58
3758900259,982454.75
524069049,297495.28
3121500150,811578.9
5581400080,658609.25
8087800020,381511.6
4070700290,498292.3
3296000170,572508.6
9238500040,668967.44
2744600040,471009.38
6813600380,580685.3
6140100150,500378.56
2201500555,309375.12
2600110250,410245.62
4337000275,222742.25
1186000150,422363.8
1972201963,473922.38
1105000745,340451.34
2887700560,595948.75
4039700080,394442.06
522049104,252044.89
4202400078,277177.84
7520000695,233901.23
7714000310,352325.34
4319200060,668735.94
8624700015,633248.44
5104520610,248808.38
2354300845,241827.64
3824100291,553652.7
6151800612,199264.53
5454200080,445725.4
6413600290,388567.56
2131200065,374368.75
1459920010,246289.16
50300090,421583.53
2326300090,658424.6
7714000070,367011.9
3630180500,817377.25
1727850340,739879.56
8691430330,796867.3
2310030390,267006.3
5561400610,378573.34
7010701016,426881.03
7883605915,281489.1
1282300995,389797.22
4040700310,403336.47
3353400435,216026.33
2143701015,403439.2
255450020,364874.0
1020069017,174959.11
4038200120,469838.0
9284801100,279173.62
1965200075,453274.66
847100047,512478.78
4038700720,491325.47
6815100085,692268.8
2508000020,348640.62
255520180,838943.8
6822100750,502468.75
869700050,336364.97
1775801405,611581.94
6600400090,240591.89
7202330270,406402.97
1683400165,392109.56
2625069070,1358898.5
7625702440,330900.06
3388000640,210936.14
1899400365,250045.55
6899990200,877763.8
5569700020,620296.5
986000045,317581.3
3293700221,538557.5
3764800250,378997.78
2291400566,457697.56
4219401236,904697.3
4239400840,198511.14
7211400990,247579.9
7696500280,189436.5
7215721070,405096.22
3204850140,348489.03
4322200220,763697.94
2566300100,505443.25
1944900090,344987.22
6648500390,254815.12
7385300020,651996.75
1704900135,289695.9
2877100655,603293.44
2726079098,619321.2
7625703800,297174.03
318300040,678620.1
7922800190,430927.6
2023049361,189671.88
8946400210,510627.38
6071600450,356150.88
4343800100,473128.47
1443300140,361968.22
1024039001,765816.7
2767704860,482484.97
7234600851,539826.1
644200065,508344.7
7784400035,466499.22
3826000560,305351.72
9272202260,463509.4
263000253,507631.06
3621059043,401747.53
240000130,489319.44
1352300120,306269.53
7849200861,270680.06
2487700130,540197.94
1796100140,247624.78
7234601221,413137.66
8651710190,471484.88
2916200091,509082.1
1232000915,474881.5
1545801970,312858.7
3211200420,406091.1
7686204675,209888.47
3141600210,197181.12
3959401284,494672.56
2113700825,301220.62
3876000710,438018.16
522069022,501392.22
3214200070,334441.94
1221039156,247388.73
259600790,376179.3
785000040,381364.28
8138870470,411219.8
2596300035,418585.25
540100057,881059.75
3073500045,684480.3
5363200266,455802.28
8682261650,435159.8
3224510080,703160.4
3211270160,268318.62
9269200520,260045.69
293810190,388339.38
4197400043,274729.06
3026079031,345997.1
5332200405,599390.3
2473411210,269387.8
9268200315,550224.44
8123500050,589986.75
3221069091,260702.73
2485000165,476425.62
4058800215,1170297.9
1926059039,693539.5
2533300680,805882.3
3343903640,273105.78
5700003705,866945.3
2023049372,345289.03
4058800830,674209.1
3333002302,370227.8
2944500340,221877.25
1982200790,508454.25
8929000270,388920.88
8122101440,272595.0
7525530470,605602.1
9332800020,485200.0
3878900525,282920.06
5420300210,295290.8
9232900165,348951.97
6414100026,530124.5
3013300660,394798.8
7954300120,424842.62
1081200360,302212.16
2877102345,568489.6
2202500255,339422.38
7984400050,175371.9
9558020380,426690.12
7812801850,286637.5
8944460020,303359.7
2306400040,486894.7
8649400410,195454.0
7889602020,255256.81
2041000025,408125.53
871001484,607807.1
2767602141,547548.5
3630180470,623581.25
2769602140,442582.47
2473250280,320219.62
5422560660,524340.75
3756600240,390397.28
8651600160,404530.28
7202300540,966786.94
8961950250,374809.94
3303000130,468101.34
798000062,301329.22
1695900150,668411.4
1604730150,503474.16
4136930310,270490.9
8835401250,979598.4
8665900328,453922.7
9262800255,294009.44
1853080570,723629.94
5556300114,446594.25
9517200290,526184.2
4037200295,381249.72
7417100123,483050.8
2620069077,150198.08
7922720040,582981.4
558100090,480423.38
257000037,395674.8
3319500385,400758.34
9297301520,317255.28
3580900090,403394.56
1321039076,149231.45
7227801581,349978.47
9407001620,241005.25
2130400150,390291.2
2312400200,215481.06
4046700210,468294.25
1193000480,954315.06
1492800296,378661.44
3013300017,358214.44
3630240140,445705.84
1049010390,438359.56
9320900420,158586.53
4315700060,324553.1
2591010290,330967.28
323089085,445297.12
6600400270,202316.81
2919701105,499568.47
7202360670,882949.8
8927600100,700823.25
3211700045,464141.97
4027701326,512029.8
1601600195,324204.12
7853280350,467065.03
3629970130,514623.94
7203120020,699557.9
9542900190,388975.4
8035350120,633835.75
1238501184,622580.0
251200240,460300.3
8945300200,190605.9
2162000160,594004.8
5466310060,238592.12
1239400064,546661.0
5205000020,263608.84
1720800305,368594.56
7280300375,521704.66
2095800400,501532.8
7852010950,431141.75
1428001160,414664.1
9528104910,582660.1
8644210470,664567.8
7923300310,416493.53
254000100,541611.9
1931300688,501392.22
7007700030,405325.4
422049178,241119.97
422069067,274559.06
2923049393,347163.2
930000305,523950.38
2461900448,439180.97
2610100020,373785.12
2895550050,249387.78
7701700040,278993.44
2460900020,437291.9
9827700105,629254.75
1005000240,321066.97
7200001254,448248.56
866400040,583101.5
305000170,494448.03
2260800110,884816.06
3442000127,488363.28
5253300437,479559.12
7576700150,640929.3
5469501410,534295.6
5104531120,683964.8
723049434,276850.53
622069006,1370058.1
2517101200,277280.97
8159620160,256211.64
5561300640,341594.5
3317010130,191552.4
4364200250,335994.66
8732300060,399136.53
5603700025,415357.9
3585900190,890840.3
3996900575,360988.84
8731801260,197094.27
3810000860,307421.03
5700003585,2113564.0
6332000050,327631.22
9286100250,345130.03
9471201110,524643.4
9290800050,372690.56
7300200400,444179.1
526069024,928270.3
1454600156,995089.4
3904980360,385888.75
2626119062,196052.14
8651730290,523221.84
7611200195,659832.7
1919800260,623991.75
6632900354,463216.88
3972900195,475686.53
5151600170,226189.11
7016000440,514000.03
871000435,648191.3
9578060540,602078.4
2332700060,505667.44
766000240,261838.19
4363700200,313399.78
7100000250,298616.66
2781250560,277906.78
2781250100,368872.38
5419800220,250198.69
7147600245,226098.31
2926069083,692256.9
6189200125,781828.7
9542830160,196376.23
5152200020,183587.64
9412900045,381878.88
6600410480,180320.06
6979970080,751768.25
5636010280,284169.1
1732801300,806596.6
5561401530,463130.3
9578500510,355308.2
7304300906,424967.44
1223089077,696962.8
721049207,230421.66
8691330310,803867.4
1523069204,302590.25
3188100105,519439.3
6608500290,429648.5
2891400410,284417.16
7663700551,434126.44
5413200140,227634.67
425069139,515316.4
6713700155,514087.78
2767603505,459933.94
7789000080,206855.66
9211500620,247569.52
3750604417,191639.19
7922800320,438782.4
1471620240,244667.27
2222059052,386530.75
9551200270,850485.25
2767603160,516308.6
9406710060,302139.25
8929000250,294598.56
5538300120,516405.12
2223069120,389748.88
1652500060,646605.2
8564500240,437156.8
3629700120,481619.3
3943600070,384714.75
4171200025,322640.66
2425049063,1678710.5
9828701650,335454.84
3581000340,379935.44
8100900015,395280.7
2125059161,716804.06
304000380,173697.25
8146200070,879494.1
686530170,476168.1
2917200645,458433.62
9547200530,531184.25
2122059199,827956.9
1150000740,427596.1
5706200060,270313.75
9265410010,174905.23
4083800555,416040.56
6152900332,383411.56
2520900301,295544.94
9828200790,419636.47
1657530180,358019.78
7471900045,332082.72
9828200460,362582.2
1775900140,452980.38
6139800430,636360.8
7214400005,445214.75
5332200026,488664.25
9510970300,663105.4
2540830020,437842.72
3392100140,185070.08
1326069191,489774.2
2125059112,742332.8
859000022,351884.78
8854100350,596538.44
121059007,210553.67
7977201707,507808.78
3859900060,1860079.9
8815400735,628053.9
705700530,338403.28
6600780130,370102.5
6378500105,539328.5
8143000310,494556.03
2877102330,553862.9
3526039074,505758.1
2115510300,202083.48
3024059014,463228.8
2141330360,394820.28
546000400,497089.12
2071500011,467849.2
7972000240,218895.3
7016200460,497947.9
6204200180,497094.8
1552100135,665630.25
88000173,352661.5
2581900235,424227.66
9211500560,258226.06
621069218,338972.4
1321970240,237333.28
798000630,345727.28
421000285,280117.44
2824600180,751068.9
3832051140,380510.9
1237500105,589881.56
8802400906,217206.53
3166900270,360395.8
3682000060,361306.4
5469700020,247900.05
1245001820,419720.9
9547205660,516716.94
7974700122,513093.0
7550801225,496901.4
1099950050,718702.9
1402900460,270374.88
7636800041,1218917.4
2115720270,222126.86
8651441750,231389.92
3904100035,298561.12
8815400020,489101.56
3303860590,438058.66
5427110040,608733.0
1782000160,300270.4
6204420290,541694.0
3995700245,372313.66
7955040130,396019.47
1442880650,356521.28
8833510230,957984.4
7283900551,546559.9
4396000180,226079.12
7504021310,620653.3
322059264,215303.17
3654800040,280424.56
2767704777,492726.62
3278602190,398322.4
3236500220,415986.62
3410600100,340555.25
629410180,604313.25
3352402250,239347.16
4363700304,308275.66
7237550130,1069674.5
9808590210,823541.4
8074200175,304254.4
3463400330,486158.34
6306400140,1197528.8
8564950250,666694.4
5381000070,215086.67
9826700697,404723.6
8132700190,451510.53
7943000020,148695.02
9547204675,543246.56
4112100101,487680.5
727500030,359994.94
114101426,458387.3
9274202005,577364.94
1193000380,554141.3
3039000020,476175.8
7852170130,532283.1
2624079010,370054.16
4137010540,250929.42
7576200012,795332.2
1138020020,368777.06
3969300030,253338.27
898000200,178186.12
5153100030,247862.7
5104532030,493931.03
4406000050,209441.38
9274203390,469152.06
8682290360,386162.28
6928600330,251285.52
4139680070,633714.25
6844702690,440973.03
2154970020,1305843.1
4385701285,824478.9
2426059071,544852.4
2867300160,428289.1
9512500720,536656.94
1773101020,280982.2
8687800100,294173.25
3627800050,677848.5
1604600227,354389.06
3300701170,573239.06
9250900111,505430.22
7015200790,586348.6
1311100490,206611.58
2469000010,389012.5
1982201596,488598.53
1862700290,281472.44
2586800270,228969.77
9528102772,405859.97
5490210200,383648.2
6669080020,449696.62
179003055,289738.75
1860600535,663584.94
1592000130,495156.8
3905040170,411300.22
9320500080,278340.2
9276200850,405382.22
224069114,440741.8
2260000340,441492.72
5096300130,522293.06
3432500215,457878.3
2600000050,503830.06
8856003839,212687.28
2492200435,348715.78
7855900110,688927.0
6806100250,339820.1
2770603523,489485.12
1370800515,1564846.6
2726049150,500992.12
1226059161,643687.06
1068000375,1545574.6
9528104109,463658.84
5126310060,461243.78
1951820070,453161.44
1545805980,416456.2
9464700340,681692.1
4319200675,596767.75
7518500885,474615.75
7852020620,394644.12
869700370,361261.6
8643000190,294403.38
8902000267,554078.94
7972602435,245273.05
2050100210,613183.25
6705120540,461085.44
2767601390,542288.44
4141000490,551605.2
9345400350,894910.56
3222079162,334910.78
7789000120,246817.27
6646200770,511483.7
6666800180,333068.5
1725800280,436040.1
6117500460,395452.25
5470100220,230999.22
5457300478,388978.75
7550800195,490150.3
7787050180,584863.6
6204430250,511178.44
7640400250,631008.25
624110920,653063.4
3629920140,313136.0
7173700518,680784.56
3210200395,198263.86
2473480560,391907.3
2623089141,287581.88
1423800080,253339.48
2076400050,261324.05
3832060120,264537.12
7702600930,289353.53
5101404555,368196.16
3723800415,352574.4
3356403400,205061.6
9214400125,477311.1
1797500530,423537.6
9551201660,665987.75
3878900815,491132.47
1760650280,245712.5
5466410030,192763.36
6388930620,455092.56
2331300395,582502.4
9412700160,265238.66
871001611,552153.6
3142600120,553504.3
3995700220,444353.66
2310000280,286162.25
8039900400,309680.62
7504021510,653910.3
1959700445,1298672.2
1556200155,423134.7
3629960590,349706.88
259000240,629849.1
662440020,310705.97
3123049142,362290.78
321100260,458685.53
6840701095,465001.47
3738900165,461924.34
4427100130,514487.03
9238500100,535196.75
6145601810,364842.7
2570300090,405908.72
4017600010,451589.34
1005000220,406426.22
1257202120,413304.38
9527000490,479798.38
8691400080,630207.2
1726069084,457880.9
248000240,168328.08
6113400046,336764.9
2130702350,553272.1
920069052,223827.83
6071300160,476218.03
1623049041,188490.77
9268200285,353579.2
1843100520,344823.4
2887700826,564979.75
9122000385,554715.0
9475700220,362275.6
2804600005,582588.44
2896400300,487581.94
5015000180,509833.25
3630220180,647386.4
8832900780,507974.9
1568100300,457848.16
8718500610,455282.28
4147200140,713814.8
1973700030,875188.44
8862000075,211864.75
9320990110,290371.1
1151100035,295843.84
2011000010,200623.14
1651500060,425175.8
446000190,652846.06
2344300220,530185.2
523049195,246874.47
9191200015,588900.1
7942601410,494774.94
7137800300,185487.78
7853300280,495004.78
6654700240,243846.61
569000050,486045.22
3584000180,182654.89
2026079055,327865.94
8898700880,308375.34
5075400150,491129.2
8731981360,435459.97
4222500020,179682.67
7996720050,676992.5
4077800094,502691.62
6446200365,746896.75
2824089053,367222.7
1311800220,222113.1
3522049063,456022.3
1721801280,274114.3
6131600240,182285.62
7202310040,554488.6
1123059125,466404.94
646910160,264310.7
5630500005,404943.66
3342100785,203578.36
9547205610,600114.44
1773100123,271177.72
3353400092,218632.42
217500015,486882.16
3649100031,501980.7
7896300150,325678.6
623049185,243961.98
1773100430,307184.53
1781500220,563168.44
3395380200,274529.22
2424059170,1128811.8
4389200765,1181175.2
1543000060,461483.12
6154900005,603706.1
2902200240,442433.9
1442880640,378329.34
8562770490,382204.25
2768300655,618227.1
3432501315,465628.06
5035300570,754768.2
3626039028,446947.47
3876540780,231517.06
327000100,686723.6
7551300065,450380.34
1312920060,209246.72
2215901230,289958.78
6306800010,308131.66
2767700022,549639.1
5589900610,557950.9
4320200020,392199.34
5249804655,436317.53
9238500480,611519.5
3885806565,698339.4
7905200205,408845.44
5727500102,506688.4
3585220070,372553.75
2078500210,456759.62
1839920050,425002.72
534000080,336348.9
856000255,401570.56
4141010110,1247670.9
9558040820,555242.7
7768700315,503587.97
2796100640,265293.78
1922059010,192802.34
3448000542,419440.8
3883100220,300289.88
7237301210,294011.7
3893100456,743436.6
9578501110,306598.6
6145601995,468792.9
4024100120,494223.16
8899000050,377815.56
3396820010,508583.75
6749700117,395700.47
1954400060,423636.56
3303970100,554908.1
2540850070,527121.9
3797000745,522371.78
7883603700,278446.12
3438501452,369002.56
3530210260,672560.6
3598600049,227470.83
731500170,235549.0
7129304375,262292.06
263000006,455128.6
7212660560,330771.34
1112700010,439835.7
3420069060,370089.78
2473000470,461897.03
8691390980,689816.56
6184700100,496076.6
4476400275,344993.78
2968801240,249559.08
1529300160,478948.5
7640400070,550079.6
7016100380,490045.62
2172000890,388643.2
4035900015,546151.9
9528104660,819289.3
507100005,449472.4
2783100160,436595.6
3629921140,672530.44
1099750610,235683.83
1330300451,588718.75
2757000030,463469.2
2114700190,398114.28
2050000020,902164.3
3832500790,220268.19
2612000390,358931.53
1483300430,297095.25
